Directory,rmsT,rmsW,TBDrms
s14438,2.795183715284562e-14,3.280385901139322e-08,9.169281250713705e-22
s16506,9.895040307836428e-15,2.2887038062522857e-08,2.264681641556502e-22
s4835,6.9676762230038896e-15,2.7247310995721467e-08,1.898504409656809e-22
s2167,6.911982506027504e-15,2.5073216197112718e-08,1.7330563172428858e-22
s598,5.3660224011243216e-15,8.703277576894198e-09,4.670198244081727e-23
s17475,6.545912104248097e-15,1.749922721916777e-08,1.1454840326893806e-22
s9100,9.953585357607581e-15,3.1149235658141366e-08,3.1004657594754387e-22
s9015,1.0841261847900121e-14,2.6686126902715188e-08,2.893112894586272e-22
s8921,3.0207873909713e-14,5.045077828127054e-08,1.5240107489675075e-21
s13469,2.0202629010410293e-14,2.9854540340628527e-08,6.031402027780462e-22
s14635,1.2513461813512148e-14,2.9306435892591975e-08,3.6672496643209147e-22
s2720,8.084870679968847e-15,4.4385167214044267e-08,3.5884833703434103e-22
s3890,2.074200393983119e-14,2.933076113758845e-08,6.083787630741072e-22
s16414,6.242938320912981e-15,6.74707923159508e-08,4.212159948916104e-22
s5961,6.4154154979321736e-15,9.047821809455375e-09,5.804553625890874e-23
s14962,9.804882082865202e-15,2.3581036397446165e-08,2.312092812687121e-22
s7393,7.011882960401543e-15,2.6384717607346158e-08,1.850065518059571e-22
s14153,6.1969802819860196e-15,1.3428503318813956e-08,8.321617028327391e-23
s4420,4.764412566783444e-15,1.3830563310886173e-08,6.589450964408012e-23
s19918,1.005295889517255e-14,3.1829728355441965e-08,3.1998295080176623e-22
s2969,4.551039972656232e-15,1.0516847442476735e-08,4.7862593097039084e-23
s16721,7.104615711862086e-15,1.3887756740575825e-08,9.86671747416136e-23
s9166,1.1540789825577657e-14,1.8885758868609136e-08,2.1795657379915733e-22
s5904,5.0318609304079455e-15,1.077967978472984e-08,5.424184955109042e-23
s1311,8.70033468817979e-15,2.0972619536603852e-08,1.8246880925631166e-22
s18002,7.785998943796688e-15,5.936652070532142e-09,4.622276675085168e-23
s3668,7.846474628515682e-15,6.817127980548178e-09,5.349042173871563e-23
s10243,7.585949527722874e-15,2.4298952723409275e-08,1.8433062893630703e-22
s4582,8.538777556585903e-15,2.4016247740188652e-08,2.0506939719732977e-22
s10552,1.0443237945862029e-14,2.6272137563332817e-08,2.7436618392030443e-22
s11135,6.099770057409958e-15,3.11510469109534e-08,1.9001422320440655e-22
s18588,7.651618910835044e-15,2.9149100449642044e-08,2.2303780823431134e-22
s17766,2.473759128989898e-14,3.299630141843464e-08,8.1624901856755e-22
s10007,6.551900880354049e-15,2.2978046517670294e-08,1.5054988320794028e-22
s3952,1.1127321153820073e-14,4.371322518984896e-09,4.864110953567068e-23
s14149,4.702630926406428e-15,1.9343932354087157e-08,9.096737452664416e-23
s5728,5.23185342305263e-15,2.0612843229727336e-08,1.0784337441029618e-22
s403,4.5635838243522434e-15,3.020167617932076e-08,1.3782788088027267e-22
s9539,9.171425592436e-15,2.7124814173476626e-08,2.4877321490069426e-22
s15408,1.4506186476744903e-14,1.1853862279161863e-08,1.7195433669117433e-22
s3166,1.0008947083442791e-14,1.674634467107085e-08,1.676132776538423e-22
s6014,1.1142544591238066e-14,3.3932103955514785e-08,3.7808998139884905e-22
s2441,1.249702181235122e-14,3.364718785897352e-08,4.204896405978712e-22
s19344,4.815563210776504e-15,1.1324651374620142e-08,5.453457453449033e-23
s7742,1.9889789512973005e-14,2.7993101005675703e-08,5.567768868182827e-22
s229,1.6032021741125478e-14,3.005018357859205e-08,4.817651964567996e-22
s12932,2.412638221465025e-14,3.6694751791478136e-08,8.853116069929235e-22
s8389,1.8505657320948742e-14,2.468685452745495e-08,4.568464702171933e-22
s8384,1.4809311825264334e-14,1.5719502623836495e-08,2.327950160944555e-22
s8128,5.493311516529656e-15,1.4984371989657142e-08,8.231382321874798e-23
s18083,8.061547181312472e-15,2.8273777803256535e-08,2.2793039375489784e-22
s17915,8.665107624834217e-15,5.752549509172758e-09,4.9846460614169196e-23
s10982,6.834080211175291e-15,2.6977691197138864e-08,1.8436770555356456e-22
s5088,1.0072761785401021e-14,3.8529926320370053e-08,3.8810276943414045e-22
s7930,5.37289823684416e-15,2.4216199575636226e-08,1.3011117600300218e-22
s18530,7.971266180777161e-15,2.465614619322681e-08,1.965407042983664e-22
s19348,5.703198088907547e-15,2.064065566803117e-08,1.177177479597141e-22
s7534,5.10937815845276e-15,2.431076735520978e-08,1.2421290373993523e-22
s13778,2.78518437221031e-14,3.414437095400724e-08,9.50983683800526e-22
s7289,6.335974630394208e-15,2.0693546554952966e-08,1.3111378598506345e-22
s7923,9.163601459369237e-15,2.213217652859092e-08,2.0281044513641332e-22
s15892,5.268895755088402e-15,1.3360056842409841e-08,7.039274678471298e-23
s19969,5.54197975792089e-15,3.0894225505545296e-08,1.712151723883753e-22
s18814,9.569277219898931e-15,2.4563619746126407e-08,2.3505608687486698e-22
s1167,3.1946942556718087e-14,2.857446449251278e-08,9.128667757312865e-22
s9470,8.772268917612238e-15,3.486005822413999e-08,3.058018052257761e-22
s10682,7.576500485979706e-15,7.130979745183481e-09,5.402787150489408e-23
s19529,1.0998535284906359e-14,4.263666965125928e-08,4.689409155902713e-22
s11059,1.4059854962710295e-14,2.4622435507450388e-08,3.4618787206344054e-22
s8023,2.387486862628421e-14,3.0199136072854913e-08,7.210004063666915e-22
s9404,1.2548951795135242e-14,2.036985359384173e-08,2.556203108230822e-22
s9899,7.815057387009865e-15,4.45950940072168e-08,3.48513218845499e-22
s14022,1.4821834830469183e-14,5.4126141343264224e-08,8.022487270004917e-22
s18382,1.727804514506043e-14,4.034184135534786e-08,6.970281561725662e-22
s54,1.734387008144018e-14,2.6759142622311064e-08,4.641070931320916e-22
s13647,8.47773418991743e-15,1.639721378881096e-08,1.3901121995678818e-22
s17364,1.176345653796441e-14,3.5917130985355577e-08,4.2250960931460516e-22
s11062,1.0896936056551132e-14,3.156528517602308e-08,3.4396489416992488e-22
s511,5.4090339450084774e-15,9.046742048075513e-09,4.893413482977596e-23
s10830,5.2990991636042674e-15,1.1889214790815518e-08,6.3002128153922e-23
s6088,5.364815862309941e-15,1.0219764221797537e-08,5.482715320616704e-23
s9951,4.896236414670299e-15,3.1642143160100055e-08,1.5492741357869261e-22
s16576,5.646531686508854e-15,1.739080467036229e-08,9.819772962508684e-23
s19643,6.777781370098862e-15,3.232790961566945e-08,2.1911150352732426e-22
s12489,9.627524686913884e-15,2.1255220060697327e-08,2.0463515586015075e-22
s18256,7.98638685747421e-15,3.144955240094201e-08,2.5116829196832977e-22
s18310,8.886043507710075e-15,4.4655838600226844e-08,3.9681372467489474e-22
s6736,7.314959928695809e-15,2.305434964016071e-08,1.686416437999182e-22
s2796,7.50498798151187e-15,3.146109745691823e-08,2.36115158299345e-22
s2828,9.294420423799656e-15,2.1798689136113747e-08,2.0260618151875528e-22
s3178,1.0498239983278751e-14,2.628593811470714e-08,2.7595608651380937e-22
s7800,5.9123245827457485e-15,1.565147711701164e-08,9.253661291519048e-23
s3058,5.070987681736446e-15,1.360128086653509e-08,6.897192773003706e-23
s13117,7.388513949014959e-15,1.833798591364086e-08,1.354904647197753e-22
s5830,7.596837824336832e-15,2.8121299904756542e-08,2.1363295478597427e-22
s14502,1.3033107137643464e-14,2.543226093221527e-08,3.314613814820659e-22
s1650,7.422701221823319e-15,2.3745219123434474e-08,1.762536669999795e-22
s19024,9.384539206782391e-15,1.161567265083636e-08,1.0900773540492376e-22
s4737,8.15739463932273e-15,3.094519829086025e-08,2.5243219465064233e-22
s9410,5.46749720719023e-15,3.637899004321205e-08,1.9890202646166306e-22
s19697,6.166650565233559e-15,2.8534401300896015e-08,1.7596168191077162e-22
s6844,1.5693979762110257e-14,2.061670896082804e-08,3.2355821319255244e-22
s18793,6.2899427804080416e-15,3.359814491878124e-08,2.1133040906699118e-22
s973,7.21278986226593e-15,3.067987208839847e-08,2.2128747037481596e-22
s7107,8.97836056308019e-15,1.747884782234922e-08,1.569313979762603e-22
s12629,7.283702107137826e-15,2.378402962235475e-08,1.7323578667657376e-22
s2231,4.546258642178794e-15,2.9082551364781564e-08,1.3221680047874685e-22
s17399,8.647649999253954e-15,2.2943449646526703e-08,1.9840692231866977e-22
s8265,6.119633554563268e-15,4.998171863507745e-08,3.0586980247396018e-22
s18299,6.604338547122078e-15,3.528949468789966e-08,2.3306377007575555e-22
s5431,8.218340788580035e-15,2.367060644165511e-08,1.9453311040987952e-22
s19126,1.641449738061084e-14,3.236095029023444e-08,5.311887337731309e-22
s2918,5.639331746068355e-15,2.3627225131876356e-08,1.332417607576944e-22
s2741,8.135561588411015e-15,3.060527855129144e-08,2.4899112858450614e-22
s9309,1.1012041270226646e-14,3.1176093083242666e-08,3.4331242367709574e-22
s17406,9.153216084132491e-15,4.756606881300055e-09,4.353825061181095e-23
s12069,2.50056792633479e-14,1.94120468583441e-08,4.854114175848329e-22
s6891,7.661010347752214e-15,1.1771042766235394e-08,9.01780804359632e-23
s9028,7.595261558311609e-15,2.8152499247513684e-08,2.1382559530503716e-22
s12057,1.0217873677639088e-14,4.972088045992764e-09,5.080416756805343e-23
s11642,1.6607876913804263e-14,3.21491315120665e-08,5.339288190381063e-22
s18230,6.035788290672468e-15,1.9180945351984744e-08,1.1577212535953802e-22
s9413,8.963651135407015e-15,1.2024152553742951e-08,1.0778030869066516e-22
s5882,1.4078063711305153e-14,2.3159068771122206e-08,3.2603484565435594e-22
s4830,7.942876519491904e-15,2.7309769984419792e-08,2.1691813076197277e-22
s16251,1.1016874946730136e-14,4.099962539016686e-09,4.5168774578625006e-23
s8929,1.006502277346592e-14,4.162208733749838e-08,4.1892725693110865e-22
s5352,1.356916937986496e-14,4.180491418398832e-08,5.672579614732567e-22
s3184,5.335565489205319e-15,1.012641730739787e-08,5.403016271464352e-23
s19189,1.566112958644522e-14,3.083665445584466e-08,4.829368414454166e-22
s10203,8.966194900086267e-15,3.1729448753450295e-08,2.844924215957346e-22
s8056,6.713434648220744e-15,6.9979181641623615e-09,4.6980066268700894e-23
s6279,1.5195473011762047e-14,2.0466661886665535e-08,3.1100060833968503e-22
s5361,8.06836405946634e-15,2.6185759688037924e-08,2.1127624233678772e-22
s13596,6.126530845185609e-15,2.3677445958499403e-08,1.4506060299996193e-22
s616,1.9646129788342633e-14,2.4536108168333667e-08,4.82039565575897e-22
s11195,1.031525836342343e-14,1.707112874894172e-08,1.7609310360059923e-22
s5564,9.02064137976955e-15,5.43506032631137e-09,4.9027730081068143e-23
s5648,5.997591968497077e-15,3.0834327581456346e-08,1.849317154565505e-22
s6235,7.586464098223599e-15,1.802433219780654e-08,1.3674094911311496e-22
s5695,8.59321403249668e-15,3.229805919685462e-08,2.7754413551281957e-22
s8657,5.9949629884497165e-15,1.0704420818492347e-08,6.417260661965224e-23
s15118,8.404001403149666e-15,2.3814233252278836e-08,2.0013484966708477e-22
s16693,7.77551226357051e-15,2.1786961073513208e-08,1.6940478301303527e-22
s16473,5.682451920169232e-15,2.3166481051353194e-08,1.316424147338261e-22
s12251,1.1270768539805012e-14,4.6398772528448746e-09,5.2294982569920914e-23
s4289,1.9718511521543113e-14,1.3098929991947757e-08,2.5829140196610847e-22
s18635,2.302154725483509e-14,2.052678258985205e-08,4.725582953820052e-22
s17935,1.0963918957445985e-14,4.687874007409569e-09,5.139747069995605e-23
s10537,4.736809220221165e-15,1.1304850767360422e-08,5.354892134805716e-23
s1696,8.71032587106956e-15,2.0463097612549462e-08,1.7824024853681132e-22
s3027,1.135386000437779e-14,1.9162368770934873e-08,2.1756685237745544e-22
s8063,9.154910702289073e-15,4.002254020935309e-08,3.664027816954014e-22
s6102,9.545809676654824e-15,2.3786226672231206e-08,2.2705879273888973e-22
s150,5.326516620684063e-15,1.687714488784134e-08,8.989639275477997e-23
s6796,1.422861611664424e-14,1.9575047608365857e-08,2.785258378844727e-22
s18784,4.9969226945121355e-15,2.3469520191316414e-08,1.1727537807329978e-22
s5970,1.394441743580705e-14,4.146188785583435e-08,5.781618719383731e-22
s10210,1.8448380274652493e-14,1.224341653971277e-08,2.2587120418559114e-22
s16554,6.35067111675215e-15,2.1963519665931976e-08,1.3948308996465203e-22
s18072,1.5826441577851453e-14,1.1679619873576325e-08,1.8484682158066846e-22
s17830,7.242561692247719e-15,6.43138310754279e-09,4.65796889228585e-23
s5486,1.421714645858439e-14,1.1367350799372843e-08,1.6161129116079004e-22
s7653,2.0747330655107688e-14,1.457774521460258e-08,3.024493001732735e-22
s14674,5.996527194331453e-15,3.201388240260011e-08,1.919721164233207e-22
s8911,1.3118272663065975e-14,2.2744357740364907e-08,2.9836668638442196e-22
s241,5.842419418321929e-15,1.7537869362096416e-08,1.0246358851710533e-22
s13261,5.8153724981987e-15,2.7589154765719858e-08,1.6044121187311487e-22
s16284,6.548593466427148e-15,2.1640957040325215e-08,1.417178298815043e-22
s17595,4.820426519220733e-15,9.715775404974026e-09,4.6834181416929354e-23
s4190,6.75153826256073e-15,1.3919458034902438e-08,9.39777535167522e-23
s18303,6.084991627310815e-15,3.431580427473025e-08,2.0881138169617024e-22
s8814,9.852038647190307e-15,3.4382893740407765e-08,3.38741597932735e-22
s13074,6.820366272628196e-15,1.6450690796989033e-08,1.1219973667321905e-22
s1065,1.1870509628737878e-14,2.965965256074795e-08,3.5207519130737864e-22
s8365,1.981081329462665e-14,1.857608366926389e-08,3.680073253171501e-22
s2411,5.467322039481165e-15,2.068234051027033e-08,1.130770160998551e-22
s4770,6.121758689746446e-15,2.817762367277896e-08,1.7249661257523974e-22
s4757,5.1640584986314344e-15,1.0329389048109047e-08,5.334156929955798e-23
s720,1.101783909016419e-14,2.46716295026345e-08,2.718280439521745e-22
s18817,7.613609654786572e-15,2.6259072372824838e-08,1.9992632694347852e-22
s19254,8.887348961278691e-15,2.6958612677066915e-08,2.395905983730452e-22
s8720,1.526928701116346e-14,2.421074628002432e-08,3.696808337041494e-22
s9778,4.525217069205285e-15,3.5161863799430834e-08,1.5911506625025582e-22
s1149,7.1518816124262e-15,6.220313702100842e-09,4.448694718957776e-23
s17780,6.7736802431272766e-15,2.6584937674834424e-08,1.8007786709279593e-22
s14033,9.115580076409824e-15,2.709287413850246e-08,2.4696726370961197e-22
s18602,2.0557120368741416e-14,1.1632037023522591e-08,2.391211852262105e-22
s7186,1.3555385953815583e-14,3.281522918944077e-08,4.448230968257845e-22
s14640,1.756082496270839e-14,1.3278955112980161e-08,2.331894064267062e-22
s5888,1.5853550701124093e-14,3.187666435733775e-08,5.053583145717692e-22
s3348,8.585930606094107e-15,2.2078584344724207e-08,1.8956519306459778e-22
s15474,8.600470752295396e-15,3.116752065528074e-08,2.680553498173046e-22
s17986,4.96673333295977e-15,2.2424085691866825e-08,1.1137445386694121e-22
s13369,5.904867180065248e-15,8.709783806026182e-09,5.1430116541667785e-23
s5553,1.057997082210121e-14,5.1885682082438603e-08,5.489490025170199e-22
s19079,1.15105359012468e-14,2.504462057280517e-08,2.882770042363781e-22
s1973,2.98993716075679e-14,4.9256907747058875e-08,1.4727505889690033e-21
s17947,7.319366054538843e-15,1.9076598787922558e-08,1.3962860960437722e-22
s15218,1.3596313451998254e-14,1.898371863586645e-08,2.58108589057781e-22
s9083,5.52057121653189e-15,1.179492984256182e-08,6.51147501898598e-23
s3682,1.0494292901428307e-14,1.0491613094614108e-08,1.101020608233411e-22
s13281,1.481801322988061e-14,6.152175596851123e-08,9.116301938668859e-22
s10900,2.747772217790509e-14,3.227165925211365e-08,8.867516871495994e-22
s14305,1.6426200983699784e-14,9.739090445629266e-09,1.5997625705833662e-22
s18670,7.443021030097796e-15,2.1633770818713446e-08,1.610206111640002e-22
s18031,7.309039085930119e-15,6.134429803123305e-09,4.483678720092284e-23
s3847,5.717707439459924e-15,2.568925372403067e-08,1.4688363713206372e-22
s14521,6.242412318866743e-15,7.412359190505171e-09,4.62710023226746e-23
s5535,7.437966924102559e-15,2.6642564538496252e-08,1.981665138106029e-22
s11340,5.207845489080005e-15,5.3366681138017876e-08,2.7792542963179737e-22
s15406,7.0635351763198555e-15,3.1045044652668167e-08,2.1928776495454222e-22
s19463,8.00496582864495e-15,2.118095236349717e-08,1.6955279988795132e-22
s110,5.4911150139766384e-15,8.0015411118283e-09,4.39373825341117e-23
s12514,6.478062506890195e-15,1.547332996137987e-08,1.0023719867955564e-22
s2644,6.139895701148267e-15,8.939011153643308e-09,5.488459615477096e-23
s15861,1.5923324219943758e-14,2.0188216234898305e-08,3.2146351253061796e-22
s5028,5.383104511632975e-15,1.6991809444629454e-08,9.14686860821926e-23
s14264,6.673223070897628e-15,3.284930755793447e-08,2.192107570586201e-22
s8053,1.9387581235119043e-14,2.552878028363725e-08,4.949413015825225e-22
s18552,7.300955310828535e-15,1.5712783764291576e-08,1.1471833207180497e-22
s17559,2.078878315146297e-14,1.1549994031115872e-08,2.401103213135595e-22
s3509,1.498371689987259e-14,2.0733471284466545e-08,3.106644640780844e-22
s17515,9.51779792866125e-15,1.547281732970439e-08,1.4726714873121432e-22
s13803,9.487076894574426e-15,5.145228607159663e-09,4.881317943628779e-23
s15287,1.5723548400105988e-14,3.561091504072977e-08,5.599299462149768e-22
s13314,1.2167949949216297e-14,3.4192534322615365e-08,4.160530462744441e-22
s13562,6.751671325376756e-15,1.3318469315071374e-08,8.99219273724776e-23
s17376,8.026218406569868e-15,1.886056658686404e-08,1.513790266978248e-22
s2188,4.872905203687683e-15,2.3237444668981805e-08,1.1323386504788606e-22
s8430,1.0026980085187797e-14,2.2084814196357854e-08,2.2144399213195295e-22
s16068,1.177819921904778e-14,1.690713029936444e-08,1.9913554888831334e-22
s6986,8.652010079739579e-15,5.315910052953336e-09,4.5993307361141224e-23
s12236,1.4417842261877622e-14,2.2876766127976383e-08,3.298336054950284e-22
s9221,2.2537364774450896e-14,1.6401947195379346e-08,3.696566669535461e-22
s19766,5.452519855698621e-15,9.282737245954366e-09,5.061430914879932e-23
s16876,9.429243961514156e-15,2.9157193812641636e-08,2.749302936925491e-22
s14683,2.5198324851131854e-14,3.438720939900526e-08,8.665000731600291e-22
s17978,8.051159153708775e-15,1.7918539790342983e-08,1.4426501565411482e-22
s12797,7.575940816730267e-15,2.5886097196877366e-08,1.961115403396702e-22
